city,timestamp,temperature,season
New York,2010-04-19,0.9476375233291741,spring
New York,2010-04-20,18.857073190336827,spring
New York,2010-04-21,17.86940917532174,spring
New York,2010-04-22,8.51330518848262,spring
New York,2010-04-23,16.863334847964317,spring
New York,2010-04-24,1.314111576999247,spring
New York,2010-04-25,4.193712556333291,spring
New York,2010-04-26,2.90400995419951,spring
New York,2010-04-27,4.544394673419636,spring
New York,2010-04-28,9.834510919483211,spring
New York,2010-04-29,13.297079685480519,spring
New York,2010-04-30,11.035876679870212,spring
New York,2010-05-01,-1.167553335720175,spring
New York,2010-05-02,6.3784799984725975,spring
New York,2010-05-03,17.812309567025153,spring
New York,2010-05-04,14.554710693352394,spring
New York,2010-05-05,12.036922485936863,spring
New York,2010-05-06,8.635559059707369,spring
New York,2010-05-07,9.046583665913463,spring
New York,2010-05-08,16.80074827342387,spring
New York,2010-05-09,7.074420545826703,spring
New York,2010-05-10,3.832414323397609,spring
New York,2010-05-11,15.073153994764082,spring
New York,2010-05-12,8.72479642574195,spring
New York,2010-05-13,4.8423457618221235,spring
New York,2010-05-14,9.581900952885837,spring
New York,2010-05-15,4.95794876397909,spring
New York,2010-05-16,17.685988222095474,spring
New York,2010-05-17,9.352666017543278,spring
New York,2010-05-18,7.310908616966296,spring
New York,2010-05-19,15.561210411786249,spring
New York,2010-05-20,7.700671441009481,spring
New York,2010-05-21,8.786459257390671,spring
New York,2010-05-22,1.6286340539362172,spring
New York,2010-05-23,5.286844092646666,spring
New York,2010-05-24,2.685312302788816,spring
New York,2010-05-25,11.260057491537882,spring
New York,2010-05-26,11.912845041375867,spring
New York,2010-05-27,10.27185832248154,spring
New York,2010-05-28,12.019078883263118,spring
New York,2010-05-29,-1.914513751016301,spring
New York,2010-05-30,10.910701295802532,spring
New York,2010-05-31,10.061310198057566,spring
New York,2010-06-01,34.573061598386374,summer
New York,2010-06-02,18.230849444675233,summer
New York,2010-06-03,21.77789008001561,summer
New York,2010-06-04,22.0683059838786,summer
New York,2010-06-05,30.656573211859943,summer
New York,2010-06-06,17.88192294238623,summer
New York,2010-06-07,20.931298687833127,summer
New York,2010-06-08,23.11108220526249,summer
New York,2010-06-09,30.134831780544,summer
New York,2010-06-10,25.011513854481045,summer
New York,2010-06-11,21.99232468374084,summer
New York,2010-06-12,15.528509915656686,summer
New York,2010-06-13,23.09168853856555,summer
New York,2010-06-14,23.034773575865437,summer
New York,2010-06-15,40.548441694963046,summer
New York,2010-06-16,21.129546541286068,summer
New York,2010-06-17,26.852575669511882,summer
New York,2010-06-18,29.05594170146402,summer
New York,2010-06-19,25.95478317657633,summer
New York,2010-06-20,32.225380145239065,summer
New York,2010-06-21,31.00072394363286,summer
New York,2010-06-22,33.64891796681707,summer
New York,2010-06-23,28.265213659078974,summer
New York,2010-06-24,23.663653989807965,summer
New York,2010-06-25,29.050415600202438,summer
New York,2010-06-26,26.404028067936594,summer
New York,2010-06-27,22.09226332165492,summer
New York,2010-06-28,21.44569759095782,summer
New York,2010-06-29,23.953565327655443,summer
New York,2010-06-30,28.549219692481653,summer
New York,2010-07-01,34.63201727472138,summer
New York,2010-07-02,26.085813495502137,summer
New York,2010-07-03,17.67827593618317,summer
New York,2010-07-04,15.10931913965274,summer
New York,2010-07-05,31.45977224995839,summer
New York,2010-07-06,25.55955478729516,summer
New York,2010-07-07,26.702791349756016,summer
New York,2010-07-08,17.254377085670516,summer
New York,2010-07-09,16.48589372353841,summer
New York,2010-07-10,16.679391204008066,summer
New York,2010-07-11,22.50121354178529,summer
New York,2010-07-12,28.768236943980497,summer
New York,2010-07-13,24.05274539053567,summer
New York,2010-07-14,19.524642499392215,summer
New York,2010-07-15,11.18845119995084,summer
New York,2010-07-16,29.754940462238938,summer
New York,2010-07-17,21.40594170986066,summer
New York,2010-07-18,20.15676216271535,summer
New York,2010-07-19,30.90960484523846,summer
New York,2010-07-20,31.39243690638935,summer
New York,2010-07-21,37.422727804428796,summer
New York,2010-07-22,28.90497707046325,summer
New York,2010-07-23,26.663432517234796,summer
New York,2010-07-24,29.32667907789882,summer
New York,2010-07-25,22.509316145644753,summer
New York,2010-07-26,30.20203979198708,summer
New York,2010-07-27,25.601446691928633,summer
New York,2010-07-28,32.800313109909865,summer
New York,2010-07-29,26.03260148501791,summer
New York,2010-07-30,13.2132942090293,summer
New York,2010-07-31,30.67018783720496,summer
New York,2010-08-01,18.69062269319678,summer
New York,2010-08-02,19.429835614649235,summer
New York,2010-08-03,21.184987794454127,summer
New York,2010-08-04,23.930020523077204,summer
New York,2010-08-05,24.942795150009925,summer
New York,2010-08-06,22.839257722467043,summer
New York,2010-08-07,27.098892417751077,summer
New York,2010-08-08,26.06529066323141,summer
New York,2010-08-09,26.20870014781478,summer
New York,2010-08-10,22.261250414675313,summer
New York,2010-08-11,19.32168587016202,summer
New York,2010-08-12,28.696065708257958,summer
New York,2010-08-13,17.151703786142072,summer
New York,2010-08-14,28.726172729643878,summer
New York,2010-08-15,21.65717190397777,summer
New York,2010-08-16,26.993797522950175,summer
New York,2010-08-17,16.475650528006256,summer
New York,2010-08-18,22.654580404981196,summer
New York,2010-08-19,36.625680977849,summer
New York,2010-08-20,34.714981291276565,summer
New York,2010-08-21,25.089072368291482,summer
New York,2010-08-22,37.70665961891565,summer
New York,2010-08-23,16.49904995179115,summer
New York,2010-08-24,28.88514704576766,summer
New York,2010-08-25,22.589280660140723,summer
New York,2010-08-26,31.20829022356818,summer
New York,2010-08-27,21.373268147915827,summer
New York,2010-08-28,28.467651384910216,summer
New York,2010-08-29,28.824560526384637,summer
New York,2010-08-30,22.73615433059443,summer
New York,2010-08-31,27.716564659123797,summer
New York,2010-09-01,18.733548090231714,autumn
New York,2010-09-02,20.657577520590507,autumn
New York,2010-09-03,16.03457373889298,autumn
New York,2010-09-04,10.655867107630051,autumn
New York,2010-09-05,10.600105257232233,autumn
New York,2010-09-06,21.37242103946073,autumn
New York,2010-09-07,4.421059107105176,autumn
New York,2010-09-08,17.760378541805885,autumn
New York,2010-09-09,16.539821030659045,autumn
New York,2010-09-10,15.627525949787893,autumn
New York,2010-09-11,13.987854149955862,autumn
New York,2010-09-12,10.493930997811205,autumn
New York,2010-09-13,9.333124467419392,autumn
New York,2010-09-14,17.111052204114337,autumn
New York,2010-09-15,24.21237691310136,autumn
New York,2010-09-16,19.728761972874516,autumn
New York,2010-09-17,17.096631806175964,autumn
New York,2010-09-18,14.268144053373849,autumn
New York,2010-09-19,7.733479724296592,autumn
New York,2010-09-20,17.49154906072586,autumn
New York,2010-09-21,17.202798036448065,autumn
New York,2010-09-22,14.97485024173982,autumn
New York,2010-09-23,17.519748090830902,autumn
New York,2010-09-24,17.513927080890912,autumn
New York,2010-09-25,18.429763314481562,autumn
New York,2010-09-26,13.138864760572229,autumn
New York,2010-09-27,10.46304942700224,autumn
New York,2010-09-28,5.900642157717613,autumn
New York,2010-09-29,11.8236116580761,autumn
New York,2010-09-30,20.174857618317112,autumn
New York,2010-10-01,11.610664092630957,autumn
New York,2010-10-02,19.206584547811282,autumn
New York,2010-10-03,14.211055236774055,autumn
New York,2010-10-04,9.376154284877378,autumn
New York,2010-10-05,10.974878396009014,autumn
New York,2010-10-06,4.8410907927632625,autumn
New York,2010-10-07,6.633240163737149,autumn
New York,2010-10-08,11.810819635976785,autumn
New York,2010-10-09,14.885011614150757,autumn
New York,2010-10-10,11.330048099189733,autumn
New York,2010-10-11,15.382843476817436,autumn
New York,2010-10-12,19.60839492103509,autumn
New York,2010-10-13,20.54778548561752,autumn
New York,2010-10-14,14.307085449482411,autumn
New York,2010-10-15,19.45074678249913,autumn
New York,2010-10-16,8.314885325528422,autumn
New York,2010-10-17,16.457817549198236,autumn
New York,2010-10-18,12.85405563811953,autumn
New York,2010-10-19,10.150975955829688,autumn
New York,2010-10-20,21.692593993156105,autumn
New York,2010-10-21,10.416083124108154,autumn
New York,2010-10-22,10.069885193859974,autumn
New York,2010-10-23,11.22228450744454,autumn
New York,2010-10-24,4.425816166250094,autumn
New York,2010-10-25,11.626629907606059,autumn
New York,2010-10-26,10.744416403093702,autumn
New York,2010-10-27,20.82305489721901,autumn
New York,2010-10-28,13.064878366492435,autumn
New York,2010-10-29,8.145729174952061,autumn
New York,2010-10-30,18.218106357387768,autumn
New York,2010-10-31,12.317113537339404,autumn
New York,2010-11-01,12.130554933198788,autumn
New York,2010-11-02,13.100700851494093,autumn
New York,2010-11-03,24.44937063962733,autumn
New York,2010-11-04,4.244545643037334,autumn
New York,2010-11-05,18.12435290388299,autumn
New York,2010-11-06,15.196874594635323,autumn
New York,2010-11-07,13.4735997156926,autumn
New York,2010-11-08,13.784399520058354,autumn
New York,2010-11-09,15.340581362133664,autumn
New York,2010-11-10,13.758075846492366,autumn
New York,2010-11-11,10.089273376515122,autumn
New York,2010-11-12,16.923441760977077,autumn
New York,2010-11-13,21.171168032013746,autumn
New York,2010-11-14,15.556281662264361,autumn
New York,2010-11-15,15.538282051606581,autumn
New York,2010-11-16,7.663598648269547,autumn
New York,2010-11-17,7.8519652545472844,autumn
New York,2010-11-18,13.433028328999924,autumn
New York,2010-11-19,13.984150326522705,autumn
New York,2010-11-20,24.21877480472964,autumn
New York,2010-11-21,4.18980526990266,autumn
New York,2010-11-22,11.631992255989845,autumn
New York,2010-11-23,17.491474353737075,autumn
New York,2010-11-24,16.21801183111508,autumn
New York,2010-11-25,10.996639821547891,autumn
New York,2010-11-26,8.142644935766608,autumn
New York,2010-11-27,20.54372350109064,autumn
New York,2010-11-28,17.817680158799106,autumn
New York,2010-11-29,15.56284680299444,autumn
New York,2010-11-30,21.08272901618529,autumn
New York,2010-12-01,-3.1542890763797975,winter
New York,2010-12-02,-3.048292418594442,winter
New York,2010-12-03,0.6289289154593093,winter
New York,2010-12-04,-5.662009398095966,winter
New York,2010-12-05,-8.806665503226043,winter
New York,2010-12-06,-7.845926494239882,winter
New York,2010-12-07,2.807155831112891,winter
New York,2010-12-08,0.4071168467186662,winter
New York,2010-12-09,-2.2303904811123747,winter
New York,2010-12-10,-6.178693608291772,winter
New York,2010-12-11,0.4566988847554161,winter
New York,2010-12-12,2.19695896439909,winter
New York,2010-12-13,-2.9401073299835003,winter
New York,2010-12-14,3.695872568376947,winter
New York,2010-12-15,2.123984654342672,winter
New York,2010-12-16,0.09448917117505105,winter
New York,2010-12-17,-7.29507279738929,winter
New York,2010-12-18,-6.8623097732664995,winter
New York,2010-12-19,3.3673906839368346,winter
New York,2010-12-20,-1.3190217145158165,winter
New York,2010-12-21,-1.7523603833828905,winter
New York,2010-12-22,2.412677444840665,winter
New York,2010-12-23,-0.20353029811788914,winter
New York,2010-12-24,-1.0137258408827294,winter
New York,2010-12-25,9.017081250360379,winter
New York,2010-12-26,3.74882011686499,winter
New York,2010-12-27,-2.714714207970382,winter
New York,2010-12-28,-5.852764517184599,winter
New York,2010-12-29,2.577488700804457,winter
New York,2010-12-30,-8.035424917849983,winter
New York,2010-12-31,1.3280422690320965,winter
New York,2011-01-01,-2.472028467684155,winter
New York,2011-01-02,9.553405544228333,winter
New York,2011-01-03,-1.061430383334142,winter
New York,2011-01-04,8.378438885348668,winter
New York,2011-01-05,-6.708196867956931,winter
New York,2011-01-06,1.5295605963883097,winter
New York,2011-01-07,3.7242478577598264,winter
New York,2011-01-08,-0.3895934791397566,winter
New York,2011-01-09,-0.7176183682131142,winter
New York,2011-01-10,-0.9828431636071808,winter
New York,2011-01-11,-0.8961456010102096,winter
New York,2011-01-12,-3.1725321658101686,winter
New York,2011-01-13,-7.768816419000631,winter
New York,2011-01-14,4.564529541181384,winter
New York,2011-01-15,-4.583138466021258,winter
New York,2011-01-16,-2.9540908908839647,winter
New York,2011-01-17,-6.053710546049947,winter
New York,2011-01-18,-0.1439915542506234,winter
New York,2011-01-19,-8.651440630888615,winter
New York,2011-01-20,-3.065021862600897,winter
New York,2011-01-21,-6.749149293115123,winter
New York,2011-01-22,1.9197151126544763,winter
New York,2011-01-23,3.0880372335796524,winter
New York,2011-01-24,2.255103435511864,winter
New York,2011-01-25,2.9912440280333685,winter
New York,2011-01-26,5.896200559140874,winter
New York,2011-01-27,4.1454980320318935,winter
New York,2011-01-28,0.9583130358037734,winter
New York,2011-01-29,-0.7384409666322668,winter
New York,2011-01-30,-1.1581302850840174,winter
New York,2011-01-31,-8.98215152702763,winter
New York,2011-02-01,-3.0222360577813037,winter
New York,2011-02-02,-1.188845585695971,winter
New York,2011-02-03,5.780291599260698,winter
New York,2011-02-04,-4.0763778453769115,winter
New York,2011-02-05,0.894400773588659,winter
New York,2011-02-06,1.0801753012656015,winter
New York,2011-02-07,-3.3652991440205944,winter
New York,2011-02-08,0.6777109732706319,winter
New York,2011-02-09,5.833566658763113,winter
New York,2011-02-10,3.6081201061153623,winter
New York,2011-02-11,-0.5363316907374696,winter
New York,2011-02-12,2.885667616562009,winter
New York,2011-02-13,1.654597182869419,winter
New York,2011-02-14,0.8360318275748447,winter
New York,2011-02-15,4.544936108322645,winter
New York,2011-02-16,7.841831842185724,winter
New York,2011-02-17,3.9156906235143216,winter
New York,2011-02-18,-3.319322009046584,winter
New York,2011-02-19,4.469818688198035,winter
New York,2011-02-20,1.097964962123843,winter
New York,2011-02-21,1.114449814203883,winter
New York,2011-02-22,4.503807978020094,winter
New York,2011-02-23,-5.729429274627259,winter
New York,2011-02-24,7.879862357171215,winter
New York,2011-02-25,5.747275363170487,winter
New York,2011-02-26,-3.5060654740408466,winter
New York,2011-02-27,-9.436899092467097,winter
New York,2011-02-28,2.3172986603339703,winter
New York,2011-03-01,12.281108261184468,spring
New York,2011-03-02,8.939698263162873,spring
New York,2011-03-03,8.657280554834772,spring
New York,2011-03-04,18.946247685138907,spring
New York,2011-03-05,19.875234388408145,spring
New York,2011-03-06,13.240981000577422,spring
New York,2011-03-07,17.352446519485138,spring
New York,2011-03-08,13.609907146147119,spring
New York,2011-03-09,7.781635595022518,spring
New York,2011-03-10,10.928066160885782,spring
New York,2011-03-11,11.968224768606255,spring
New York,2011-03-12,-3.016413447466821,spring
New York,2011-03-13,10.458968578986783,spring
New York,2011-03-14,19.5996620784376,spring
New York,2011-03-15,10.931151841291502,spring
New York,2011-03-16,9.716936327377274,spring
New York,2011-03-17,7.117854822135719,spring
New York,2011-03-18,23.556180202598853,spring
New York,2011-03-19,10.777037280703457,spring
New York,2011-03-20,4.837357823677676,spring
New York,2011-03-21,16.554868509236854,spring
New York,2011-03-22,1.319767521397214,spring
New York,2011-03-23,2.2470863549772444,spring
New York,2011-03-24,14.621004414601973,spring
New York,2011-03-25,7.390034755446653,spring
New York,2011-03-26,8.124551800949977,spring
New York,2011-03-27,14.13747305023409,spring
New York,2011-03-28,14.234922659369882,spring
New York,2011-03-29,11.305097565013195,spring
New York,2011-03-30,12.625264096842383,spring
New York,2011-03-31,11.855528953310069,spring
New York,2011-04-01,6.497333508310458,spring
New York,2011-04-02,14.654015951427505,spring
New York,2011-04-03,20.355675120286584,spring
New York,2011-04-04,9.545367479011736,spring
New York,2011-04-05,13.90677289420727,spring
New York,2011-04-06,16.6695091276953,spring
New York,2011-04-07,21.510169309323246,spring
New York,2011-04-08,5.873385955618648,spring
New York,2011-04-09,6.0880102394371205,spring
New York,2011-04-10,12.305009399455994,spring
New York,2011-04-11,7.495755657471216,spring
New York,2011-04-12,13.203694308486334,spring
New York,2011-04-13,1.4927193942367563,spring
New York,2011-04-14,1.8042760678163035,spring
New York,2011-04-15,11.354445034130034,spring
New York,2011-04-16,4.539727990513326,spring
New York,2011-04-17,-2.0303600668248194,spring
New York,2011-04-18,13.620187743331176,spring
New York,2011-04-19,7.387731284493846,spring
New York,2011-04-20,7.816156245032525,spring
New York,2011-04-21,12.747190434550639,spring
New York,2011-04-22,14.60910456065005,spring
New York,2011-04-23,8.449445806073987,spring
New York,2011-04-24,-3.8083953896069644,spring
New York,2011-04-25,6.284398693382493,spring
New York,2011-04-26,11.052981072904906,spring
New York,2011-04-27,1.4315507466361996,spring
New York,2011-04-28,9.933514166854192,spring
New York,2011-04-29,19.310649534392383,spring
New York,2011-04-30,8.386132375886007,spring
New York,2011-05-01,13.049702085944892,spring
New York,2011-05-02,16.880365773777417,spring
New York,2011-05-03,9.708718703288111,spring
New York,2011-05-04,1.5428585791830756,spring
New York,2011-05-05,11.603153250548646,spring
New York,2011-05-06,4.005041782339667,spring
New York,2011-05-07,9.540002222442766,spring
New York,2011-05-08,13.911690868970346,spring
New York,2011-05-09,8.627236621086444,spring
New York,2011-05-10,8.898527068152754,spring
New York,2011-05-11,19.201382037030438,spring
New York,2011-05-12,6.861621476501327,spring
New York,2011-05-13,11.011128594214872,spring
New York,2011-05-14,13.413902216394039,spring
New York,2011-05-15,4.784950517972283,spring
New York,2011-05-16,8.029154883817409,spring
New York,2011-05-17,8.525163689234518,spring
New York,2011-05-18,0.36012375394578555,spring
New York,2011-05-19,10.891408743691859,spring
New York,2011-05-20,9.894536936302556,spring
New York,2011-05-21,15.938400826807598,spring
New York,2011-05-22,18.599871597754728,spring
New York,2011-05-23,10.521403926022188,spring
New York,2011-05-24,7.07824298237731,spring
New York,2011-05-25,7.6836031138792045,spring
New York,2011-05-26,14.179143701489533,spring
New York,2011-05-27,14.953195310318527,spring
New York,2011-05-28,10.564408893167492,spring
New York,2011-05-29,7.014098468855121,spring
New York,2011-05-30,10.7541916455692,spring
New York,2011-05-31,13.675504842821777,spring
New York,2011-06-01,22.096178060281858,summer
New York,2011-06-02,28.349991871055135,summer
New York,2011-06-03,29.289624820352074,summer
New York,2011-06-04,22.750782199445517,summer
New York,2011-06-05,20.576684762749835,summer
New York,2011-06-06,27.158209746220475,summer
New York,2011-06-07,23.830294078821478,summer
New York,2011-06-08,30.29518727093842,summer
New York,2011-06-09,25.48467094331909,summer
New York,2011-06-10,24.075412691247237,summer
New York,2011-06-11,30.419799156377973,summer
New York,2011-06-12,25.22376393766445,summer
New York,2011-06-13,28.60813990863223,summer
New York,2011-06-14,21.269335740895766,summer
New York,2011-06-15,19.601034502419292,summer
New York,2011-06-16,16.89328266751304,summer
New York,2011-06-17,23.720431999494412,summer
New York,2011-06-18,30.653854310681158,summer
New York,2011-06-19,19.51148204900294,summer
New York,2011-06-20,30.927656160899115,summer
New York,2011-06-21,22.43716709891961,summer
New York,2011-06-22,24.801465437921216,summer
New York,2011-06-23,24.549562266019404,summer
New York,2011-06-24,25.82031625003453,summer
New York,2011-06-25,24.482085574943262,summer
New York,2011-06-26,29.283754831851578,summer
New York,2011-06-27,23.4735391713495,summer
New York,2011-06-28,23.410157646458295,summer
New York,2011-06-29,29.64684140050231,summer
New York,2011-06-30,26.145717353617876,summer
New York,2011-07-01,25.205486856883113,summer
New York,2011-07-02,19.774159667881364,summer
New York,2011-07-03,25.085747966363815,summer
New York,2011-07-04,21.620177928823193,summer
New York,2011-07-05,21.47962659694032,summer
New York,2011-07-06,21.844894833548327,summer
New York,2011-07-07,19.04910885096097,summer
New York,2011-07-08,26.386915069913286,summer
New York,2011-07-09,30.121380102640522,summer
New York,2011-07-10,28.41909168831295,summer
New York,2011-07-11,20.556006617305087,summer
New York,2011-07-12,25.142581561064578,summer
New York,2011-07-13,34.999702802787596,summer
New York,2011-07-14,29.00085125032895,summer
New York,2011-07-15,28.87063596500432,summer
New York,2011-07-16,24.256627616792834,summer
New York,2011-07-17,16.62905035787158,summer
New York,2011-07-18,31.3669728100133,summer
New York,2011-07-19,22.834767614633833,summer
New York,2011-07-20,21.437623659881353,summer
New York,2011-07-21,24.407535498970947,summer
New York,2011-07-22,20.364411149877284,summer
New York,2011-07-23,26.729297803969764,summer
New York,2011-07-24,21.97735051809826,summer
New York,2011-07-25,25.152034106441903,summer
New York,2011-07-26,21.16647687455597,summer
New York,2011-07-27,25.415151159570815,summer
New York,2011-07-28,25.75430392632687,summer
New York,2011-07-29,26.219700286281366,summer
New York,2011-07-30,30.138358023738967,summer
New York,2011-07-31,20.421451583656413,summer
New York,2011-08-01,32.29462861670834,summer
New York,2011-08-02,17.32709329421074,summer
New York,2011-08-03,24.943042182057535,summer
New York,2011-08-04,21.926748711715202,summer
New York,2011-08-05,25.60499482494775,summer
New York,2011-08-06,16.348245575933745,summer
New York,2011-08-07,29.793121436733614,summer
New York,2011-08-08,23.2419276804393,summer
New York,2011-08-09,24.578174782939385,summer
New York,2011-08-10,19.292324678986997,summer
New York,2011-08-11,26.118485429421067,summer
New York,2011-08-12,26.584360783200907,summer
New York,2011-08-13,33.17388583627124,summer
New York,2011-08-14,23.32263031554149,summer
New York,2011-08-15,28.336712452899405,summer
New York,2011-08-16,19.674006002023248,summer
New York,2011-08-17,19.216017540120376,summer
New York,2011-08-18,24.831077094533917,summer
New York,2011-08-19,23.01520307530646,summer
New York,2011-08-20,33.027837096248646,summer
New York,2011-08-21,26.622648830974953,summer
New York,2011-08-22,28.521589859918336,summer
New York,2011-08-23,26.77987496366932,summer
New York,2011-08-24,27.026466835203777,summer
New York,2011-08-25,20.342463662028862,summer
New York,2011-08-26,26.633029445770447,summer
New York,2011-08-27,27.93759162428073,summer
New York,2011-08-28,29.004367335844194,summer
New York,2011-08-29,23.723680392687175,summer
New York,2011-08-30,34.628139954856245,summer
New York,2011-08-31,16.469155225848425,summer
New York,2011-09-01,16.738982126782695,autumn
New York,2011-09-02,24.082140651074994,autumn
New York,2011-09-03,22.631821302258505,autumn
New York,2011-09-04,9.112831188828572,autumn
New York,2011-09-05,17.501361110839376,autumn
New York,2011-09-06,12.835892202561691,autumn
New York,2011-09-07,12.628350229633881,autumn
New York,2011-09-08,8.79672396476391,autumn
New York,2011-09-09,19.25429362748728,autumn
New York,2011-09-10,10.325290800836658,autumn
New York,2011-09-11,22.150812487563798,autumn
New York,2011-09-12,6.32790674129669,autumn
New York,2011-09-13,14.727676191641514,autumn
New York,2011-09-14,10.595966416954521,autumn
New York,2011-09-15,13.35407109998447,autumn
New York,2011-09-16,20.381486935296415,autumn
New York,2011-09-17,6.332063703980115,autumn
New York,2011-09-18,10.474169266940867,autumn
New York,2011-09-19,6.07346526912772,autumn
New York,2011-09-20,18.70943045699892,autumn
New York,2011-09-21,16.126696561051375,autumn
New York,2011-09-22,16.06827703158197,autumn
New York,2011-09-23,18.886042458634197,autumn
New York,2011-09-24,17.27169416600681,autumn
New York,2011-09-25,12.061384096026993,autumn
New York,2011-09-26,3.2163557403978444,autumn
New York,2011-09-27,14.90773752792217,autumn
New York,2011-09-28,15.12370278354344,autumn
New York,2011-09-29,11.344124875670808,autumn
New York,2011-09-30,15.557428901739025,autumn
New York,2011-10-01,6.403328821154648,autumn
New York,2011-10-02,17.397350521371084,autumn
New York,2011-10-03,11.753446759208312,autumn
New York,2011-10-04,19.98031202672765,autumn
New York,2011-10-05,14.538238910189278,autumn
New York,2011-10-06,12.072483486328522,autumn
New York,2011-10-07,11.097500893137427,autumn
New York,2011-10-08,18.793893180080993,autumn
New York,2011-10-09,12.216783926769866,autumn
New York,2011-10-10,7.64102309129232,autumn
New York,2011-10-11,9.524366649981673,autumn
New York,2011-10-12,21.708824406539815,autumn
